Deployment.Location.ID,Species,Species_Label,Week_Label,Week_Start,Bear_Detections,Effort,log_effort,mean_ndvi,mean_ndvi_scaled,elevation,elevation_scaled,canopy,canopy_scaled,dist_trail,prox_trail,prox_trail_scaled,rec_week,rec_week_scaled,season,trail_status
BLT40,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.2319,-0.445012353,2090,1.126284728,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT02,Ursus americanus,Black bear,2024-W31,2024-07-31,1,7,1.945910149,0.8863,1.800683276,974,-1.320168872,90.05,1.54986349,337.1061606,0.50955763,-1.536246729,0,-0.66018326,after,NA
BLT44,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.0542,-1.054823039,2431,1.873812217,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT20,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.5171,0.53370463,1651,0.163925292,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT01,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.7974,1.495606348,842,-1.609534352,90.97,1.573972331,0,1,0.692933393,6514.285714,2.327213373,after,open
BLT16,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.6892,1.124297872,1138,-0.960654185,23.78,-0.186759249,0,1,0.692933393,171.4285714,1.091719059,after,closed
BLT13,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.7016,1.166850784,1098,-1.048340694,23.83,-0.185448986,0,1,0.692933393,0,-0.66018326,after,closed
BLT21,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,-0.0672,-1.471429777,1647,0.155156641,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT23,Ursus americanus,Black bear,2024-W31,2024-07-31,2,7,1.945910149,0.1432,-0.749402943,1875,0.654969743,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT25,Ursus americanus,Black bear,2024-W31,2024-07-31,2,7,1.945910149,0.7738,1.414618548,1663,0.190231245,49.92,0.49824631,0,1,0.692933393,0,-0.66018326,after,closed
BLT26,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.6664,1.04605542,1762,0.407255355,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT30,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.6545,1.005218351,1826,0.547553769,23.83,-0.185448986,429.5494173,0.423543593,-1.927201495,0,-0.66018326,after,NA
BLT31,Ursus americanus,Black bear,2024-W31,2024-07-31,1,7,1.945910149,0.2071,-0.530118178,1650,0.16173313,87.46,1.48199186,0,1,0.692933393,0,-0.66018326,after,closed
BLT33,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.2781,-0.286468438,1664,0.192423408,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT36,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.142,-0.753520967,1730,0.337106148,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT43,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.0491,-1.07232464,2174,1.310426397,0,-0.809920389,191.9369272,0.681217354,-0.756011439,0,-0.66018326,after,NA
BLT45,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.1735,-0.645422843,2415,1.838737614,0,-0.809920389,667.4781368,0.263169683,-2.656140012,0,-0.66018326,after,NA
BLT04,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.8579,1.70322338,969,-1.331129686,95.18,1.684296486,0,1,0.692933393,5785.714286,2.286873082,after,open
BLT34,Ursus americanus,Black bear,2024-W31,2024-07-31,0,7,1.945910149,0.3305,-0.106648067,1661,0.18584692,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT14,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.5825,0.758136925,1115,-1.011073928,38.37,0.195575529,26.7583801,0.947890054,0.456080986,0,-0.66018326,after,NA
BLT15,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.7361,1.285243967,1129,-0.98038365,77.57,1.222821815,0,1,0.692933393,0,-0.66018326,after,closed
BLT27,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.6104,0.853880978,1648,0.157348804,0,-0.809920389,104.358897,0.811624249,-0.163280317,0,-0.66018326,after,NA
BLT42,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.2628,-0.338973241,2208,1.38495993,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT18,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.4741,0.386142111,1828,0.551938095,0,-0.809920389,284.8342121,0.565712984,-1.281006956,0,-0.66018326,after,NA
BLT05,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.8371,1.631844301,1072,-1.105336925,90.05,1.54986349,216.3632622,0.648737882,-0.90363856,0,-0.66018326,after,NA
BLT22,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.046,-1.082962869,1661,0.18584692,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT09,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.5946,0.799660331,1082,-1.083415298,89.18,1.527064912,168.2628298,0.714247556,-0.605881121,0,-0.66018326,after,NA
BLT17,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.5096,0.507966981,1286,-0.636214102,23.83,-0.185448986,0,1,0.692933393,0,-0.66018326,after,closed
BLT29,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.2568,-0.35956336,2098,1.14382203,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT10,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.1769,-0.633755109,994,-1.276325618,12.56,-0.480782293,0,1,0.692933393,142.8571429,1.030091924,after,open
BLT03,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.7877,1.46231899,916,-1.44731431,97.74,1.751381958,0,1,0.692933393,6057.142857,2.302466303,after,open
BLT07,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.6266,0.909474299,987,-1.291670757,88.64,1.51291407,0,1,0.692933393,3585.714286,2.124157184,after,open
BLT06,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.7314,1.269115041,990,-1.285094269,23.83,-0.185448986,223.5797458,0.639441915,-0.945890996,0,-0.66018326,after,NA
BLT19,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.7945,1.485654458,1579,0.006089576,87.46,1.48199186,0,1,0.692933393,0,-0.66018326,after,closed
BLT32,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.3064,-0.189351711,2195,1.356461814,0,-0.809920389,418.0561481,0.433392153,-1.882437391,0,-0.66018326,after,NA
BLT35,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.1843,-0.608360629,1683,0.234074499,0,-0.809920389,118.039547,0.78971821,-0.262848604,0,-0.66018326,after,NA
BLT37,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.1041,-0.883581884,1900,0.709773811,0,-0.809920389,55.2384562,0.895407003,0.217532725,0,-0.66018326,after,NA
BLT08,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.7533,1.344268975,1073,-1.103144763,77.53,1.221773605,259.0303361,0.595674637,-1.144823942,0,-0.66018326,after,NA
BLT24,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.2299,-0.451875726,2063,1.067096335,0,-0.809920389,566.6766482,0.321951844,-2.388960758,0,-0.66018326,after,NA
BLT28,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,1,7,1.945910149,0.2932,-0.234649972,1960,0.841303574,78.52,1.247716814,0,1,0.692933393,0,-0.66018326,after,closed
BLT38,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,6,1.791759469,0.1526,-0.71714509,2083,1.110939589,0,-0.809920389,147.6060204,0.744373733,-0.468950303,0,-0.66018326,after,NA
BLT40,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.2319,-0.445012353,2090,1.126284728,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT02,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.8863,1.800683276,974,-1.320168872,90.05,1.54986349,337.1061606,0.50955763,-1.536246729,0,-0.66018326,after,NA
BLT44,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.0542,-1.054823039,2431,1.873812217,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT20,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.5171,0.53370463,1651,0.163925292,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT01,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.7974,1.495606348,842,-1.609534352,90.97,1.573972331,0,1,0.692933393,6514.285714,2.327213373,after,open
BLT16,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.6892,1.124297872,1138,-0.960654185,23.78,-0.186759249,0,1,0.692933393,171.4285714,1.091719059,after,closed
BLT13,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.7016,1.166850784,1098,-1.048340694,23.83,-0.185448986,0,1,0.692933393,0,-0.66018326,after,closed
BLT21,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,-0.0672,-1.471429777,1647,0.155156641,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT23,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.1432,-0.749402943,1875,0.654969743,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT25,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.7738,1.414618548,1663,0.190231245,49.92,0.49824631,0,1,0.692933393,0,-0.66018326,after,closed
BLT26,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.6664,1.04605542,1762,0.407255355,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT30,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.6545,1.005218351,1826,0.547553769,23.83,-0.185448986,429.5494173,0.423543593,-1.927201495,0,-0.66018326,after,NA
BLT31,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.2071,-0.530118178,1650,0.16173313,87.46,1.48199186,0,1,0.692933393,0,-0.66018326,after,closed
BLT33,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.2781,-0.286468438,1664,0.192423408,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT36,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.142,-0.753520967,1730,0.337106148,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT43,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.0491,-1.07232464,2174,1.310426397,0,-0.809920389,191.9369272,0.681217354,-0.756011439,0,-0.66018326,after,NA
BLT45,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.1735,-0.645422843,2415,1.838737614,0,-0.809920389,667.4781368,0.263169683,-2.656140012,0,-0.66018326,after,NA
BLT04,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.8579,1.70322338,969,-1.331129686,95.18,1.684296486,0,1,0.692933393,5785.714286,2.286873082,after,open
BLT34,Ursus arctos,Grizzly bear,2024-W31,2024-07-31,0,7,1.945910149,0.3305,-0.106648067,1661,0.18584692,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT14,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.7773,1.42662945,1115,-1.011073928,38.37,0.195575529,26.7583801,0.947890054,0.456080986,0,-0.66018326,after,NA
BLT15,Ursus americanus,Black bear,2024-W32,2024-08-07,1,7,1.945910149,0.6195,0.885109325,1129,-0.98038365,77.57,1.222821815,0,1,0.692933393,28.57142857,0.491928861,after,closed
BLT27,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.5292,0.575228036,1648,0.157348804,0,-0.809920389,104.358897,0.811624249,-0.163280317,0,-0.66018326,after,NA
BLT42,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.5647,0.697052906,2208,1.38495993,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT18,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.3188,-0.146798798,1828,0.551938095,0,-0.809920389,284.8342121,0.565712984,-1.281006956,0,-0.66018326,after,NA
BLT05,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.8521,1.683319599,1072,-1.105336925,90.05,1.54986349,216.3632622,0.648737882,-0.90363856,0,-0.66018326,after,NA
BLT22,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,-0.0497,-1.411375264,1661,0.18584692,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT09,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.7697,1.400548633,1082,-1.083415298,89.18,1.527064912,168.2628298,0.714247556,-0.605881121,0,-0.66018326,after,NA
BLT17,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.685,1.109884789,1286,-0.636214102,23.83,-0.185448986,0,1,0.692933393,14.28571429,0.267449919,after,closed
BLT29,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.5147,0.525468582,2098,1.14382203,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT10,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.3051,-0.193812903,994,-1.276325618,12.56,-0.480782293,0,1,0.692933393,157.1428571,1.062299152,after,open
BLT03,Ursus americanus,Black bear,2024-W32,2024-08-07,1,7,1.945910149,0.8652,1.728274691,916,-1.44731431,97.74,1.751381958,0,1,0.692933393,7300,2.365945938,after,open
BLT07,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.4472,0.293829745,987,-1.291670757,88.64,1.51291407,0,1,0.692933393,4228.571429,2.180240057,after,open
BLT06,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.7085,1.190529421,990,-1.285094269,23.83,-0.185448986,223.5797458,0.639441915,-0.945890996,0,-0.66018326,after,NA
BLT19,Ursus americanus,Black bear,2024-W32,2024-08-07,1,7,1.945910149,0.7799,1.435551835,1579,0.006089576,87.46,1.48199186,0,1,0.692933393,0,-0.66018326,after,closed
BLT32,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.2908,-0.24288602,2195,1.356461814,0,-0.809920389,418.0561481,0.433392153,-1.882437391,0,-0.66018326,after,NA
BLT35,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.2421,-0.410009151,1683,0.234074499,0,-0.809920389,118.039547,0.78971821,-0.262848604,0,-0.66018326,after,NA
BLT37,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.1511,-0.72229262,1900,0.709773811,0,-0.809920389,55.2384562,0.895407003,0.217532725,0,-0.66018326,after,NA
BLT08,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.8192,1.570417114,1073,-1.103144763,77.53,1.221773605,259.0303361,0.595674637,-1.144823942,0,-0.66018326,after,NA
BLT24,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.5456,0.631507694,2063,1.067096335,0,-0.809920389,566.6766482,0.321951844,-2.388960758,0,-0.66018326,after,NA
BLT28,Ursus americanus,Black bear,2024-W32,2024-08-07,1,7,1.945910149,0.5522,0.654156825,1960,0.841303574,78.52,1.247716814,0,1,0.692933393,0,-0.66018326,after,closed
BLT38,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.1955,-0.569925741,2083,1.110939589,0,-0.809920389,147.6060204,0.744373733,-0.468950303,0,-0.66018326,after,NA
BLT40,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.6234,0.898492902,2090,1.126284728,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT02,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.8711,1.748521642,974,-1.320168872,90.05,1.54986349,337.1061606,0.50955763,-1.536246729,0,-0.66018326,after,NA
BLT44,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.0768,-0.977266925,2431,1.873812217,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT20,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.5312,0.582091409,1651,0.163925292,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT01,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.7759,1.421825089,842,-1.609534352,90.97,1.573972331,0,1,0.692933393,7857.142857,2.390962156,after,open
BLT16,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.3516,-0.034239482,1138,-0.960654185,23.78,-0.186759249,0,1,0.692933393,328.5714286,1.312088697,after,closed
BLT13,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.7326,1.273233065,1098,-1.048340694,23.83,-0.185448986,0,1,0.692933393,28.57142857,0.491928861,after,closed
BLT21,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.1913,-0.584338824,1647,0.155156641,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT23,Ursus americanus,Black bear,2024-W32,2024-08-07,1,7,1.945910149,0.037,-1.113848047,1875,0.654969743,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT25,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.7768,1.424913607,1663,0.190231245,49.92,0.49824631,0,1,0.692933393,0,-0.66018326,after,closed
BLT26,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.6067,0.841183738,1762,0.407255355,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT30,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.6895,1.125327378,1826,0.547553769,23.83,-0.185448986,429.5494173,0.423543593,-1.927201495,0,-0.66018326,after,NA
BLT31,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.5631,0.691562207,1650,0.16173313,87.46,1.48199186,0,1,0.692933393,0,-0.66018326,after,closed
BLT33,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.5334,0.589641119,1664,0.192423408,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT36,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.2714,-0.309460737,1730,0.337106148,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT43,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.2588,-0.352699987,2174,1.310426397,0,-0.809920389,191.9369272,0.681217354,-0.756011439,0,-0.66018326,after,NA
BLT45,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.1141,-0.84926502,2415,1.838737614,0,-0.809920389,667.4781368,0.263169683,-2.656140012,0,-0.66018326,after,NA
BLT04,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.8081,1.532325394,969,-1.331129686,95.18,1.684296486,0,1,0.692933393,6957.142857,2.349583893,after,open
BLT34,Ursus americanus,Black bear,2024-W32,2024-08-07,0,7,1.945910149,0.7114,1.200481312,1661,0.18584692,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT14,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.7773,1.42662945,1115,-1.011073928,38.37,0.195575529,26.7583801,0.947890054,0.456080986,0,-0.66018326,after,NA
BLT15,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.6195,0.885109325,1129,-0.98038365,77.57,1.222821815,0,1,0.692933393,28.57142857,0.491928861,after,closed
BLT27,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.5292,0.575228036,1648,0.157348804,0,-0.809920389,104.358897,0.811624249,-0.163280317,0,-0.66018326,after,NA
BLT42,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.5647,0.697052906,2208,1.38495993,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT18,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.3188,-0.146798798,1828,0.551938095,0,-0.809920389,284.8342121,0.565712984,-1.281006956,0,-0.66018326,after,NA
BLT05,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.8521,1.683319599,1072,-1.105336925,90.05,1.54986349,216.3632622,0.648737882,-0.90363856,0,-0.66018326,after,NA
BLT22,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,-0.0497,-1.411375264,1661,0.18584692,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT09,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.7697,1.400548633,1082,-1.083415298,89.18,1.527064912,168.2628298,0.714247556,-0.605881121,0,-0.66018326,after,NA
BLT17,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.685,1.109884789,1286,-0.636214102,23.83,-0.185448986,0,1,0.692933393,14.28571429,0.267449919,after,closed
BLT29,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.5147,0.525468582,2098,1.14382203,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT10,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.3051,-0.193812903,994,-1.276325618,12.56,-0.480782293,0,1,0.692933393,157.1428571,1.062299152,after,open
BLT03,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.8652,1.728274691,916,-1.44731431,97.74,1.751381958,0,1,0.692933393,7300,2.365945938,after,open
BLT07,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.4472,0.293829745,987,-1.291670757,88.64,1.51291407,0,1,0.692933393,4228.571429,2.180240057,after,open
BLT06,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.7085,1.190529421,990,-1.285094269,23.83,-0.185448986,223.5797458,0.639441915,-0.945890996,0,-0.66018326,after,NA
BLT19,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.7799,1.435551835,1579,0.006089576,87.46,1.48199186,0,1,0.692933393,0,-0.66018326,after,closed
BLT32,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.2908,-0.24288602,2195,1.356461814,0,-0.809920389,418.0561481,0.433392153,-1.882437391,0,-0.66018326,after,NA
BLT35,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.2421,-0.410009151,1683,0.234074499,0,-0.809920389,118.039547,0.78971821,-0.262848604,0,-0.66018326,after,NA
BLT37,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.1511,-0.72229262,1900,0.709773811,0,-0.809920389,55.2384562,0.895407003,0.217532725,0,-0.66018326,after,NA
BLT08,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.8192,1.570417114,1073,-1.103144763,77.53,1.221773605,259.0303361,0.595674637,-1.144823942,0,-0.66018326,after,NA
BLT24,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.5456,0.631507694,2063,1.067096335,0,-0.809920389,566.6766482,0.321951844,-2.388960758,0,-0.66018326,after,NA
BLT28,Ursus arctos,Grizzly bear,2024-W32,2024-08-07,0,7,1.945910149,0.5522,0.654156825,1960,0.841303574,78.52,1.247716814,0,1,0.692933393,0,-0.66018326,after,closed
